TSNE1,TSNE2,label
-9.162628,31.494137,exo
-19.045412,27.260567,exo
-18.352545,27.550919,exo
-18.181824,28.080982,exo
-17.507193,25.351877,exo
-18.359196,26.188696,exo
-18.46447,23.100574,exo
-18.630686,27.371386,exo
-16.811474,24.692713,exo
-14.7679,27.661884,exo
-18.599878,26.702198,exo
-16.732033,20.364422,exo
-19.170052,26.84875,exo
-17.90851,26.491512,exo
-17.602516,26.805906,exo
-18.232668,26.659178,exo
-17.246279,21.219477,exo
-16.971094,26.551968,exo
-17.915518,25.526491,exo
-15.44405,24.880972,exo
-17.91694,23.615696,exo
-18.940035,24.798153,exo
-18.67087,27.293736,exo
-18.953058,28.093811,exo
-14.580788,25.600626,exo
-18.801928,26.763779,exo
-33.13418,14.59099,exo
-34.74394,13.736508,exo
-32.261715,15.199962,exo
-34.505177,13.64882,exo
-34.312077,13.599144,exo
-33.67813,14.184258,exo
-32.199486,15.217232,exo
-33.211643,14.251422,exo
-34.594448,13.455294,exo
-34.404552,13.5737705,exo
-34.260307,13.656937,exo
-33.172905,14.488149,exo
-34.42639,13.37453,exo
-34.9933,13.7290125,exo
-33.209747,14.573532,exo
-33.12292,14.503091,exo
-32.493088,14.924657,exo
-34.47572,13.450422,exo
-34.526394,13.39931,exo
-33.424446,14.245771,exo
-34.74505,13.471576,exo
-34.501793,13.506073,exo
-33.11025,14.313475,exo
-34.84941,13.545163,exo
-32.45909,15.065572,exo
-32.14721,15.296719,exo
-32.65405,14.776281,exo
-32.85846,14.713683,exo
-33.51939,14.363905,exo
-34.498974,13.319816,exo
-33.759735,14.110849,exo
-32.429813,15.07945,exo
-34.52739,13.428097,exo
-34.43018,13.441564,exo
-34.753754,13.587222,exo
-32.771126,14.235284,exo
-34.2928,13.661822,exo
-34.35207,13.851891,exo
-26.204899,21.304806,exo
-33.290573,14.375007,exo
-34.35903,13.773287,exo
-33.23159,14.436205,exo
-32.698868,14.784134,exo
-33.425827,14.29426,exo
-33.401104,14.242337,exo
-32.299442,15.193561,exo
-32.58409,14.830009,exo
-34.71503,13.394857,exo
-32.658806,14.780383,exo
-32.433327,15.049619,exo
-32.092545,15.34559,exo
-32.75844,14.847921,exo
-32.77761,14.53567,exo
-32.444477,15.055864,exo
-33.521458,14.300958,exo
-34.78192,13.742432,exo
-34.432964,13.575385,exo
-32.059345,15.371987,exo
-33.21469,14.287041,exo
-34.4945,13.696097,exo
-32.56607,14.798709,exo
-33.65976,13.860021,exo
-33.336082,14.405625,exo
-34.484726,13.808127,exo
-33.060257,14.248084,exo
-34.58895,13.784942,exo
-32.525387,14.8649,exo
-32.38205,15.077791,exo
-33.616688,14.225213,exo
-33.78573,13.988345,exo
-32.98864,14.546947,exo
-34.56939,13.631483,exo
-32.260063,15.228777,exo
-32.941418,14.704261,exo
-32.888542,14.567898,exo
-34.651855,13.467123,exo
-32.989536,14.516485,exo
-32.706207,14.832604,exo
-34.13203,13.824489,exo
-33.400146,14.337916,exo
-33.640663,14.1620245,exo
-34.925205,13.724396,exo
-33.02405,14.494052,exo
-33.162655,14.243002,exo
-32.90989,14.386469,exo
-35.014393,13.702343,exo
-34.537617,13.298002,exo
-34.619038,13.466687,exo
-32.9901,14.395311,exo
-33.215214,14.184785,exo
-33.75143,14.038101,exo
-32.718346,14.893202,exo
-33.02523,14.525166,exo
-33.20627,14.281658,exo
-34.11363,13.819971,exo
-35.039944,13.612406,exo
-34.510384,13.495475,exo
-33.134846,14.223239,exo
-32.722775,14.773342,exo
-32.701595,14.627458,exo
-33.90665,14.098737,exo
-32.474323,14.56264,exo
-33.321777,14.058649,exo
-33.240166,14.341959,exo
-34.35741,13.558895,exo
-34.565052,13.569109,exo
-34.766117,13.631009,exo
-33.355686,14.398641,exo
-34.98506,13.725275,exo
-34.549274,13.399203,exo
-34.562077,13.873174,exo
-33.131485,14.354534,exo
-34.442883,13.827315,exo
-32.914658,14.517228,exo
-34.448406,13.773734,exo
-32.885174,14.465058,exo
-34.093876,13.435052,exo
-32.39161,15.149571,exo
-34.895344,13.707185,exo
-33.01254,14.479729,exo
-33.288147,14.422926,exo
-32.79012,14.669007,exo
-33.205452,14.357921,exo
-32.3172,15.166784,exo
-34.310696,13.532315,exo
-34.929382,13.725106,exo
-34.337,13.61793,exo
-34.767277,13.5106325,exo
-34.53215,13.536908,exo
-34.606907,13.412503,exo
-32.709023,14.708943,exo
-33.131573,14.273168,exo
-32.352505,15.103404,exo
-33.188076,14.414954,exo
-34.668148,13.364409,exo
-34.647854,13.40436,exo
-34.906055,13.64603,exo
-32.336754,15.154592,exo
-33.20669,14.246139,exo
-34.67031,13.484993,exo
-34.604465,13.501503,exo
-34.95427,13.684434,exo
-33.633495,14.239779,exo
-32.46224,15.029569,exo
-32.511074,14.9567,exo
-32.253006,15.202848,exo
-33.14811,14.404652,exo
-33.586536,14.296967,exo
-34.772217,13.82034,exo
-34.37742,13.471834,exo
-33.350002,14.313664,exo
-32.558468,15.009444,exo
-32.95311,14.471014,exo
-34.40107,13.875148,exo
-34.3714,13.846016,exo
-34.409622,13.7435665,exo
-34.616486,13.6674185,exo
-33.407494,14.236553,exo
-33.272396,14.307369,exo
-33.126476,14.268807,exo
-34.685364,13.616697,exo
-34.897446,13.712428,exo
-33.947945,13.964942,exo
-33.483765,14.278859,exo
-32.51217,15.0295105,exo
-34.359478,13.847631,exo
-33.910255,14.083201,exo
-34.66019,13.697846,exo
-32.46051,15.040034,exo
-32.26973,15.190966,exo
-32.773075,14.601521,exo
-32.15348,15.293438,exo
-32.914886,14.470168,exo
-34.957035,13.686357,exo
-34.39759,13.670911,exo
-33.971497,14.05235,exo
-33.890625,13.9171915,exo
-34.817883,13.542363,exo
-32.74468,14.677478,exo
-35.04013,13.677992,exo
-33.05236,14.356273,exo
-34.495705,13.780574,exo
-32.88258,14.626636,exo
-32.233475,15.231512,exo
-32.407085,15.086252,exo
-32.467724,15.01399,exo
-34.42677,13.560413,exo
-33.20967,13.9850855,exo
-32.420753,15.073014,exo
-33.42183,14.221944,exo
-34.421337,13.579069,exo
-32.862972,14.715226,exo
-32.39381,15.082819,exo
-33.222385,14.043416,exo
-34.509182,13.640689,exo
-34.62756,13.439916,exo
-33.711525,13.972248,exo
-33.67996,14.044721,exo
-34.895992,13.541869,exo
-34.379673,13.322574,exo
-34.177364,13.659066,exo
-33.356216,14.323104,exo
-33.17948,14.378415,exo
-33.230003,14.048259,exo
-33.513584,14.097646,exo
-34.84506,13.652043,exo
-34.692528,13.777674,exo
-33.31744,14.2499275,exo
-33.11742,14.197633,exo
-34.525646,13.743438,exo
-33.544777,14.318166,exo
-32.634678,14.783483,exo
-32.959015,14.459276,exo
-34.525963,13.582293,exo
-34.347282,13.456909,exo
-34.606426,13.499478,exo
-32.918217,14.576953,exo
-33.27279,14.285029,exo
-34.088757,13.988099,exo
-33.356483,14.050081,exo
-33.505287,14.146247,exo
-33.719154,14.099326,exo
-34.238235,13.654653,exo
-34.361107,13.630728,exo
-34.5515,13.6982,exo
-32.244164,15.172305,exo
-33.214725,14.311711,exo
-33.578068,14.143759,exo
-34.533447,13.425493,exo
-32.72981,14.773175,exo
-32.5744,14.9339905,exo
-34.401733,13.510129,exo
-34.447712,13.453578,exo
-32.899784,14.660238,exo
-32.411694,15.059285,exo
-34.44388,13.603303,exo
-33.273674,14.17882,exo
-32.705883,14.766093,exo
-32.722782,14.665622,exo
-32.70087,14.764419,exo
-33.115253,14.373978,exo
-33.376976,14.048571,exo
-34.38715,13.434487,exo
-34.301838,13.360716,exo
-33.485336,14.15938,exo
-33.417534,14.161788,exo
-32.70239,14.707607,exo
-32.864086,14.625742,exo
-33.324398,14.321775,exo
-33.237648,14.251866,exo
-32.666,14.721588,exo
-33.514366,14.017103,exo
-33.61532,14.1285305,exo
-34.411102,13.767534,exo
-32.184902,15.274476,exo
-34.53495,13.481899,exo
-32.42088,15.061694,exo
-34.3128,13.316179,exo
-33.060867,14.495786,exo
-32.564976,14.952799,exo
-34.904995,13.691898,exo
-32.2053,15.214618,exo
-32.96397,14.356887,exo
-24.735415,-5.594598,exo
-23.351255,-5.2904596,exo
-23.511446,-7.524456,exo
-20.215668,-2.5546257,exo
-20.300919,-3.0557034,exo
-24.172543,-6.0309167,exo
-4.1005673,-13.836869,exo
-2.1715262,-12.083299,exo
-21.27863,-8.121715,exo
-18.546144,-10.94751,exo
-7.768169,-5.129779,exo
-13.442764,-24.501755,exo
-7.110188,-7.510146,exo
-21.273312,-9.927347,exo
-22.827084,-4.9893265,exo
-23.242193,-4.6270986,exo
-22.712538,-6.8822713,exo
-19.072674,-3.2579243,exo
-21.827871,-5.3162203,exo
-18.272266,-5.2524304,exo
-15.030945,-23.699694,exo
-8.934583,-5.959378,exo
-6.06083,-2.9135787,exo
-7.245507,-10.481798,exo
-22.502737,-3.5107567,exo
-23.045998,-4.409051,exo
-23.0768,-5.1534967,exo
-23.78695,-5.9286437,exo
-24.375229,-8.393179,exo
-5.613516,-6.8090825,exo
-5.9523273,-5.904546,exo
-5.736684,-11.46787,exo
5.4248266,-9.918205,exo
-5.4057784,-20.348423,exo
-16.520786,-22.215616,exo
-16.271944,-2.557057,exo
3.9298131,-10.214558,exo
-7.229538,-12.218871,exo
9.766534,-11.230687,exo
-19.643936,-7.6057425,exo
-17.684881,-6.3689857,exo
-17.575943,-20.600077,exo
-20.073057,-3.0336318,exo
-19.77559,-5.601569,exo
-8.048368,-3.5890033,exo
-15.527531,-6.3680544,exo
-5.901878,-4.0863876,exo
-7.108083,-15.517609,exo
-6.1147256,-12.929354,exo
-7.092631,-4.826653,exo
9.24933,-15.144653,exo
1.7919647,-11.974561,exo
-14.258493,-22.576174,exo
-20.214985,-7.0250025,exo
-22.784302,-4.063627,exo
-23.963867,-6.1743755,exo
-19.929604,-3.1123185,exo
-8.9119,-3.891141,exo
-7.430849,-3.8783584,exo
8.064406,-8.355826,exo
-0.86234933,-11.34412,exo
-7.3323503,-8.512738,exo
-6.4787045,-2.7257917,exo
-8.035613,-4.3939223,exo
-18.695595,-7.4251065,exo
-20.0281,-7.848042,exo
-23.333902,-6.6462035,exo
-18.513708,-3.3132262,exo
-20.229523,-3.283888,exo
-19.191442,-5.7648163,exo
-6.59592,-3.9100475,exo
-5.084646,-4.10383,exo
-16.363764,-7.114393,exo
8.637917,-7.94045,exo
-18.29078,-8.648928,exo
-18.33698,1.1360478,exo
-6.975378,-4.424343,exo
-5.8082056,-8.18734,exo
-23.776669,-6.1538687,exo
-23.238646,-5.017366,exo
-18.45107,-21.21109,exo
7.313479,-11.529277,exo
-20.722055,-7.215841,exo
7.4985433,-7.492924,exo
-14.6016035,-24.068708,exo
-1.079844,-15.994718,exo
11.893149,-11.975868,exo
8.58242,-9.3185835,exo
-15.131832,-5.9286075,exo
-20.152994,-3.2028325,exo
-23.411299,-5.3044257,exo
-23.616629,-5.770186,exo
8.640077,-7.885253,exo
12.751485,-13.070769,exo
7.941897,-8.20665,exo
8.135661,-10.238053,exo
11.641319,-11.094808,exo
11.161421,-12.605783,exo
-23.748928,-7.1583023,exo
-19.03663,-2.981229,exo
-23.430655,-5.3766,exo
-21.765566,-7.3277884,exo
-7.9179225,-16.84551,exo
-5.727253,-2.987088,exo
7.428047,-12.811001,exo
-4.547595,-10.964228,exo
9.97406,-11.353346,exo
-3.6031554,-11.823541,exo
-2.5188036,-11.770014,exo
-18.517748,-6.7130256,exo
-19.129114,-5.506492,exo
-23.57696,-5.564149,exo
-23.931435,-5.0292215,exo
-23.58162,-4.733895,exo
-19.601522,-7.4262114,exo
-4.8679905,-4.436539,exo
8.186123,-11.282303,exo
-22.049183,-19.907965,exo
9.048732,-7.978668,exo
-5.9958835,-2.7918782,exo
-8.581196,-4.949429,exo
-17.303724,-5.1714764,exo
-23.98292,-6.3527684,exo
-25.045336,-5.1791368,exo
-20.009922,-3.7862587,exo
15.1716385,-12.203448,exo
-7.9240894,-4.06283,exo
-7.641028,-6.820071,exo
-15.115497,-24.375294,exo
0.24857995,-22.709242,exo
-19.050821,-3.515721,exo
-24.84509,-7.532838,exo
-23.023262,-6.7581854,exo
-23.701014,-5.2373514,exo
-23.26142,-4.7635956,exo
-19.560068,-1.0207667,exo
-19.488983,-3.3702502,exo
-19.082151,-7.3882647,exo
-17.570526,-4.809998,exo
-9.834132,-7.209409,exo
-20.30681,-3.2166252,exo
-19.064384,-4.2775393,exo
-20.731468,-3.6948018,exo
-24.642633,-4.8835864,exo
-23.678314,-6.1116414,exo
-24.311556,-4.9567614,exo
-24.690144,-5.353068,exo
-23.970377,-5.921182,exo
-20.391237,-3.7871506,exo
-19.938585,-3.2234166,exo
-23.144455,-8.40399,exo
-23.56059,-6.690995,exo
-24.084946,-5.053001,exo
-23.894135,-4.9074035,exo
-23.267649,-5.2601433,exo
-21.686598,-5.635583,exo
-22.7825,-7.0128407,exo
-23.471083,-5.9996457,exo
-23.041412,-4.543326,exo
-24.071758,-5.4535613,exo
-19.203255,-7.305149,exo
-23.484491,-5.1840167,exo
-20.538568,-6.9879594,exo
-20.521473,-3.7070305,exo
-21.303078,-3.9295568,exo
-22.733915,-6.643993,exo
-22.906523,-6.8588443,exo
-22.380714,-7.8750987,exo
-22.955727,-7.0281835,exo
-20.047928,-7.0082455,exo
-20.989925,-4.512476,exo
-20.320034,-6.4225698,exo
-21.794,-9.267261,exo
-22.861425,-4.512485,exo
-20.020227,-4.7622666,exo
-22.934875,-5.161538,exo
-18.977264,-3.661926,exo
-22.039087,-26.254776,exo
-19.717878,-3.1174777,exo
-23.1921,-6.828713,exo
-20.704361,-5.5418196,exo
-24.079449,-6.315074,exo
-20.185934,-4.4232125,exo
-22.913391,-7.963999,exo
-19.397764,-6.183062,exo
-20.693487,-25.015545,exo
-20.551815,-7.439631,exo
-21.126083,-7.6166,exo
-19.776857,-4.582009,exo
-22.511513,-4.9268246,exo
-19.756353,-5.6274896,exo
-21.048866,-3.5307066,exo
-18.192429,-6.317936,exo
-17.921955,-6.607563,exo
-17.731934,-8.19454,exo
-24.150864,-6.3365474,exo
-19.124544,-5.278771,exo
-23.664543,-4.9775934,exo
-22.888462,-7.077562,exo
-21.144516,-10.065216,exo
-20.654522,-3.4073927,exo
-21.862019,-8.124957,exo
-23.72614,-5.4611278,exo
-23.802277,-6.4939947,exo
-21.444855,-7.818371,exo
-23.575731,-6.503648,exo
-23.710775,-9.513445,exo
-22.665138,-6.7210264,exo
-27.358278,-11.23131,exo
-23.091427,-7.3783336,exo
-21.115913,-8.234959,exo
-22.154432,-6.7845354,exo
-9.150352,-4.389881,exo
-20.913769,-6.227989,exo
-21.571747,-8.697688,exo
-24.68354,-6.1199856,exo
-21.747307,-6.8931255,exo
-19.65799,-4.8202696,exo
-23.351711,-5.03807,exo
-10.399818,-4.5179696,exo
-23.598442,-5.411863,exo
-21.697752,-6.9948254,exo
-24.068657,-6.6738763,exo
-19.692825,-7.101373,exo
-22.140472,-6.7518754,exo
-13.221015,-0.200824,exo
-23.161377,-7.5073996,exo
-22.904264,-7.2130747,exo
-23.042137,-5.815857,exo
-22.534618,-7.823974,exo
-23.603685,-5.1856475,exo
-20.134981,-7.387278,exo
-16.828571,-5.9129405,exo
-22.904795,-6.7448196,exo
-20.582209,-6.837661,exo
-22.451263,-5.637082,exo
-21.175709,-3.0706098,exo
-20.648859,-3.0532541,exo
-20.133955,-3.206387,exo
-23.506872,-6.6938186,exo
-21.98858,-3.3483264,exo
-19.650223,-3.5066729,exo
-24.690968,-12.907783,exo
-22.311909,-23.114758,exo
-24.056646,-6.985603,exo
-19.945246,-2.9091744,exo
-21.075214,-4.405128,exo
-19.69852,-3.996777,exo
-23.725672,-6.2927666,exo
-23.12092,-6.0878253,exo
-23.388845,-7.1056447,exo
-18.295324,-9.22994,exo
-18.785027,-3.8153121,exo
-20.777773,-6.697709,exo
-19.19779,-8.9034815,exo
-21.958424,-8.394978,exo
-27.013937,-16.831076,exo
-18.191618,-3.4168484,exo
-23.350578,-11.278943,exo
-23.12581,-9.128674,exo
-19.660847,-6.799638,exo
-23.092047,-3.9436233,exo
-22.047606,-7.555709,exo
-18.709799,-5.022311,exo
-25.251694,-9.6896515,exo
-8.867311,-20.986013,exo
15.8919115,-11.479758,exo
-19.905724,-5.4615283,exo
-21.820784,-5.9048243,exo
-18.05755,-5.9186316,exo
-0.8059428,-9.274582,exo
-19.806974,-4.2249174,exo
-7.840372,-4.572727,exo
-8.9989395,-5.432083,exo
23.061838,-15.311772,exo
15.862998,-11.240117,exo
-17.855976,-10.264248,exo
4.7551885,-5.9501886,exo
-18.50996,-14.409344,exo
-21.354082,-8.750784,exo
-21.120523,-6.3937645,exo
-4.057876,-9.851559,exo
-5.295255,-4.2711606,exo
16.860773,-10.586593,exo
-7.12647,-14.055937,exo
-7.64863,-12.838139,exo
18.715662,-9.966378,exo
6.092701,-8.441183,exo
17.895796,-9.790726,exo
-20.645784,-10.468868,exo
-18.618902,-10.016512,exo
-17.425837,-3.1516163,exo
-9.183792,-16.124819,exo
-19.16641,-10.566391,exo
15.184791,-15.654922,exo
-4.59942,-8.146091,exo
-3.00843,-12.867979,exo
-1.5957774,-10.423662,exo
-9.083161,-15.527443,exo
7.6272535,-6.9433575,exo
8.239256,-8.09816,exo
-19.487715,-5.5397196,exo
-9.976319,-5.1344233,exo
-18.722319,-14.187066,exo
-8.425479,-21.93853,exo
7.100621,-12.832361,exo
-3.653527,-13.393551,exo
-10.240642,-19.909483,exo
-1.6361252,-15.408204,exo
10.983178,-13.261485,exo
-20.392057,-9.214881,exo
13.5124,-20.24848,exo
-21.68423,-4.475597,exo
-20.665777,-7.2313757,exo
-14.658303,-5.1443925,exo
10.272141,-14.430003,exo
0.5432325,-10.008361,exo
-13.205919,-20.550722,exo
-9.27093,-21.786058,exo
-18.055487,-18.36315,exo
13.565439,-18.219084,exo
-17.249987,-11.416736,exo
-7.7109966,-15.922092,exo
-22.425283,-13.723779,exo
-19.252995,-10.94678,exo
-7.0693655,-4.040522,exo
-2.4893506,-10.08427,exo
-3.285153,-12.464738,exo
17.970213,-9.62414,exo
-16.314192,-19.441473,exo
-14.891331,-8.711506,exo
-16.655941,-4.342232,exo
-22.08461,-7.7442837,exo
-0.59189636,-10.1353245,exo
-17.033236,-5.2515936,exo
9.182754,-8.100162,exo
-15.33326,-19.758604,exo
-19.893877,-10.610936,exo
-23.928043,-4.265247,exo
-19.003565,-9.093382,exo
-4.679424,-6.2487307,exo
6.6434402,-13.542986,exo
-8.426872,-12.422039,exo
-20.911142,-9.656393,exo
-8.866392,-9.763261,exo
-17.8727,-11.104371,exo
-8.226698,-7.1528773,exo
-6.1012535,-14.083432,exo
-14.66143,-7.410316,exo
-8.785423,-6.841306,exo
-17.46843,-6.8489337,exo
-7.714411,-5.701843,exo
13.465884,-13.537311,exo
-19.304409,-3.9103503,exo
-7.564128,-5.910366,exo
-17.663645,-3.941889,exo
4.246307,-6.485642,exo
-22.045485,-8.021119,exo
-20.828348,-8.248281,exo
-7.4357166,-10.31916,exo
6.045318,-9.012028,exo
9.923683,-21.552307,exo
-22.467382,-8.835741,exo
-9.797732,-2.4572911,exo
-9.210031,-2.6164742,exo
-20.626534,-3.2038922,exo
-9.045958,-7.409884,exo
-21.353691,-6.0275073,exo
-3.6627738,-5.611443,exo
-7.7933726,-4.924422,exo
17.668106,-9.613996,exo
-7.372431,-4.5419,exo
-17.921862,-3.634998,exo
-22.315405,-5.3157177,exo
-20.767118,-2.7291389,exo
-21.258787,-2.2378016,exo
-17.53263,-3.982989,exo
-19.315933,-3.8476257,exo
-11.602594,-20.106735,exo
18.384382,-11.687698,exo
-6.596871,-5.6318517,exo
-18.569128,-4.610429,exo
-23.70673,-4.8272133,exo
-19.01552,-3.8797252,exo
-10.280579,-4.3562884,exo
-6.5375843,-4.022687,exo
-17.896935,-2.6662388,exo
-20.36333,-8.995658,exo
-21.176773,-10.74375,exo
-6.6996455,-18.88952,exo
6.6796556,-11.686386,exo
-7.0904574,-13.777689,exo
-19.445662,-3.0270128,exo
-9.354153,-5.6282215,exo
-17.621622,-6.3985424,exo
-9.8933735,-4.503204,exo
-9.263449,-2.6982617,exo
-17.974293,-3.1723742,exo
-23.251284,-5.0306396,exo
12.023302,-11.34642,exo
-12.653624,-3.3077383,exo
-23.463757,-11.940916,exo
-9.226061,-3.523228,exo
-21.403131,-3.9927802,exo
-19.620539,-4.77414,exo
-12.906182,-2.8533447,exo
-20.711172,-6.5025797,exo
-19.53247,-4.3601975,exo
-10.795251,-5.1267724,exo
-21.26899,-2.8038654,exo
-20.109758,-10.087659,exo
-19.03138,-9.719941,exo
-9.106095,-5.0336633,exo
-23.32999,-4.6042695,exo
-21.74625,-6.7185836,exo
-18.60063,-3.769047,exo
-19.55298,-7.8433676,exo
-19.580214,-5.325572,exo
-19.15387,-5.4147415,exo
-7.754081,-6.8765454,exo
-20.74894,-20.157312,exo
-21.661503,-8.227965,exo
-27.488354,-13.098796,exo
-23.04684,-8.0494585,exo
-20.495752,-7.8347545,exo
-9.427442,-4.158313,exo
-18.364899,-5.68618,exo
-19.751556,-6.751071,exo
-23.010893,-8.984571,exo
-17.339745,-6.7075906,exo
-22.30159,-6.7210217,exo
-11.10014,-2.6228962,exo
-20.508955,-7.709992,exo
-19.18401,-3.2770617,exo
-22.393543,-6.5363755,exo
-18.586021,-16.781546,exo
-15.331293,-7.963199,exo
-21.023932,-4.9111686,exo
-19.392733,-5.507306,exo
-20.661127,-3.3904638,exo
-7.117074,-12.70516,exo
-3.5208013,-14.587832,exo
-19.645084,-10.444445,exo
-21.468523,-6.1262064,exo
-19.92606,-3.7542562,exo
-7.6266336,-13.121409,exo
-20.334587,-15.518003,exo
-20.92601,-6.9779835,exo
-20.850218,-8.221765,exo
-13.604054,-25.182178,exo
-18.298386,-3.512436,exo
-19.785097,-11.143779,exo
-22.918379,-6.6586967,exo
-21.16422,-7.565742,exo
-22.171976,-9.199672,exo
-22.658127,-7.3733954,exo
-21.786764,-13.892381,exo
-10.236755,-11.238758,exo
-20.23725,-9.403067,exo
-19.778847,-6.0412025,exo
-18.024729,-5.822644,exo
-17.309229,-4.9910116,exo
-18.489487,-10.232183,exo
-16.59388,-2.9607654,exo
-20.645018,-10.068719,exo
-19.695934,-6.764708,exo
-20.646303,-7.9782376,exo
-19.988249,-7.8866405,exo
-24.158108,-0.35855892,exo
-18.89889,-5.12269,exo
-22.34615,-9.306195,exo
-20.152956,-3.698252,exo
-20.356415,-8.145418,exo
-22.313961,-4.566276,exo
-17.677608,-4.628226,exo
-23.170807,-5.186787,exo
-17.229605,-5.184537,exo
-18.39696,-2.7501261,exo
-18.068794,-12.41426,exo
-21.59211,-7.0162997,exo
-19.9777,-6.4033775,exo
-23.102991,-5.056133,exo
-19.56119,-6.2525864,exo
-18.749458,-4.7623453,exo
-9.143929,-9.285021,exo
-19.752695,-9.557265,exo
-20.680992,-7.4784536,exo
-22.763315,-6.034433,exo
-20.117111,-7.742132,exo
-21.032019,-7.7184734,exo
-18.78727,-11.610933,exo
-21.96403,-5.6134524,exo
-17.916256,-6.9946694,exo
-28.198435,-17.252878,exo
-21.093758,-9.505725,exo
-15.176647,-19.129232,exo
-9.148584,-12.105528,exo
-20.325403,-10.106665,exo
-19.729506,-6.6660833,exo
-20.241013,-10.663909,exo
-9.776019,-8.649179,exo
-20.264305,-7.95286,exo
-22.966095,-7.309665,exo
-20.617382,-7.6632733,exo
-22.658648,-11.0219755,exo
-7.7262397,-18.664902,exo
-16.024527,-22.44942,exo
-18.022745,-8.323789,exo
-19.939737,-10.131238,exo
-19.82167,-9.406132,exo
-20.097319,-8.983683,exo
-23.060469,-9.357862,exo
-22.741528,-7.513071,exo
-22.40375,-4.751919,exo
-8.716764,-12.276003,exo
-20.6569,-14.653335,exo
-7.551722,-13.799524,exo
-23.257889,-8.859673,exo
-11.125825,-4.932803,exo
-14.311203,-9.926473,exo
-22.175459,-8.64257,exo
-20.748007,-8.413218,exo
-23.04669,-9.093839,exo
-22.471703,-8.281458,exo
-7.238476,-14.805536,exo
-16.18867,-14.586006,exo
3.1209986,-33.77049,exo
2.5189903,-34.209145,exo
9.901365,-31.1646,exo
9.995843,-31.169857,exo
10.281821,-31.141891,exo
0.4230388,-34.352024,exo
6.651657,-33.266212,exo
10.061311,-31.036062,exo
3.2930741,-33.97045,exo
6.837209,-33.16017,exo
7.0146585,-32.726204,exo
2.291302,-34.168568,exo
10.637069,-32.129803,exo
-1.7456143,-35.354465,exo
2.783542,-33.711018,exo
12.385162,-31.799368,exo
11.092601,-32.42807,exo
11.257103,-31.737606,exo
-1.1951636,-35.27808,exo
7.070446,-33.40253,exo
6.9952316,-33.101,exo
11.706811,-31.91058,exo
9.567506,-32.422302,exo
11.328456,-31.892277,exo
-1.127285,-35.26813,exo
24.605387,-18.334375,exo
10.388228,-31.962065,exo
-1.7433535,-35.48792,exo
-1.8969735,-35.70159,exo
5.3567085,-33.288227,exo
6.664958,-33.17853,exo
-1.3819568,-35.609707,exo
-1.1319019,-35.38202,exo
7.1895027,-33.233185,exo
6.5418253,-33.47173,exo
6.9196286,-32.58414,exo
12.081332,-31.950075,exo
12.513267,-31.585253,exo
10.788543,-31.871742,exo
11.947804,-31.92599,exo
0.113235824,-35.008877,exo
-1.5328019,-35.595684,exo
7.487779,-33.048546,exo
-1.9198195,-35.76401,exo
7.1060653,-33.457394,exo
0.0012023911,-34.303497,exo
5.7482696,-33.135494,exo
7.262079,-32.52001,exo
7.5894437,-32.466606,exo
6.509356,-32.766506,exo
7.702657,-32.987183,exo
-0.06997136,-34.900276,exo
-1.8839427,-35.672222,exo
7.382677,-32.916267,exo
7.1714478,-33.497795,exo
-1.732205,-35.589016,exo
5.4951577,-33.214733,exo
7.903077,-33.00856,exo
8.241612,-32.465313,exo
10.401262,-32.692863,exo
9.170428,-32.424572,exo
-0.17935483,-34.303673,exo
3.4832637,-33.26268,exo
9.188844,-32.764584,exo
7.587024,-33.087414,exo
9.808344,-32.40069,exo
7.0496173,-33.55853,exo
10.265285,-31.256302,exo
9.020714,-30.785692,exo
7.144791,-32.485046,exo
7.4467,-32.38784,exo
6.2223964,-33.175785,exo
7.3129134,-32.31617,exo
7.1242123,-33.062252,exo
7.2588315,-33.555737,exo
-2.1170979,-35.82435,exo
-1.1327819,-35.298687,exo
5.465103,-32.799057,exo
11.994003,-31.579506,exo
12.528203,-31.658943,exo
7.104301,-33.42545,exo
8.068266,-32.434822,exo
2.3471005,-34.271824,exo
7.154243,-33.41227,exo
-1.7952551,-35.718094,exo
10.973096,-31.387747,exo
7.667527,-32.707306,exo
7.2501354,-31.919024,exo
10.127507,-30.926294,exo
7.799514,-32.642365,exo
11.005959,-31.80578,exo
24.045013,-18.380808,exo
12.483735,-32.013786,exo
9.837142,-31.016203,exo
10.066869,-31.535198,exo
11.870908,-31.820889,exo
6.257665,-33.150036,exo
11.858943,-31.795485,exo
12.325134,-31.840658,exo
9.731296,-32.99955,exo
12.495446,-31.826658,exo
12.276984,-31.909828,exo
11.3841505,-31.908354,exo
0.5311811,-34.65899,exo
5.5211825,-33.09205,exo
7.288971,-33.487133,exo
7.362559,-32.53057,exo
11.513885,-31.886505,exo
10.874921,-32.381996,exo
6.8639007,-33.145554,exo
11.978379,-31.88539,exo
11.456431,-31.813843,exo
10.753297,-31.311583,exo
3.638396,-33.491432,exo
12.0713825,-31.721682,exo
7.239207,-32.688217,exo
-1.8460219,-35.71191,exo
10.338813,-31.984903,exo
7.3038964,-32.34249,exo
9.9263,-32.03293,exo
6.966242,-32.87312,exo
8.702279,-32.27264,exo
7.330339,-32.717354,exo
7.1119647,-33.133923,exo
10.780342,-31.932968,exo
10.980806,-31.809221,exo
-1.779457,-34.998405,exo
