PC1,PC2,label
-2.3547489774771533,-0.5307241383478833,exo
-2.8941210006052143,-1.1866583633306915,exo
-2.2831787351524593,0.018429241606765446,exo
-2.1503794920198644,-0.07885911556048911,exo
-2.031422810525484,-0.17452607943562237,exo
-2.3236384748875003,-0.6767825487408751,exo
-2.6802908525813076,0.0211578599636442,exo
-2.5165554513065267,-0.0858630634483761,exo
-2.479126362156584,0.33646608281701745,exo
-3.0141829441560772,0.2605678524805079,exo
-2.829139685154031,-0.1263441539709213,exo
-2.4226243010297686,0.14288880416604005,exo
-2.5474702801288345,-0.08134769687933657,exo
-2.64839853290411,-0.10311861576096303,exo
-3.1491000751654368,-0.1460504270252735,exo
-2.3575513207609062,0.2478122518220715,exo
-2.820070391220631,-0.1358602243342778,exo
-3.032009262901128,-0.2327381700114792,exo
-2.6848468787421282,0.09844536034691212,exo
-3.3652702165851647,0.08170806467218596,exo
-3.062074309406504,0.014535464910397831,exo
-2.839647238370636,0.023075825289278193,exo
-2.508241415248403,0.44010508538928544,exo
-2.392614765478729,0.39387664094448094,exo
-2.5502123985975484,0.2155662216840425,exo
-2.5210742550442506,0.2385355546295097,exo
-2.140873979859124,-0.22341203155865244,exo
-2.723538484497312,-0.18709247233080942,exo
-2.671162174250144,0.28618242953554546,exo
-2.6448803857051777,0.8505655517394368,exo
-2.5650587773362212,0.5622623407511572,exo
-3.108033680352222,-0.4031959813747921,exo
-2.9747518119730403,0.13346459133668193,exo
-2.57473829278722,0.19528902057522227,exo
-2.8535070867227534,-0.004107906807929407,exo
-2.5875991904682967,-0.3365202198944693,exo
-2.949399671612398,0.30786878222128267,exo
-2.7094499040461493,0.5193053698927175,exo
-2.5592582314912997,0.4548063351855736,exo
-2.6761891464553216,-0.05092760481627461,exo
-2.5276819272117317,-0.0741835892941256,exo
-2.6291926165237625,-0.1848812654606714,exo
-2.4709146972211102,0.23026925990585095,exo
-2.7463363643091308,0.07535527585989926,exo
-3.230770796487977,-0.13601716893261565,exo
-3.240609708145283,0.2379705380562737,exo
-2.6333205369449932,0.13912571869357673,exo
-2.4247353207945803,0.20215783249501995,exo
-2.3219929110849304,0.412488950351713,exo
-2.5355148106806125,0.04187578150335475,exo
-2.6582820665978755,0.25690907738311625,exo
-2.6712067660264025,-0.20996745165635877,exo
-2.3245150658891958,-0.07004022237582562,exo
-2.4852326352451177,0.2564898359166699,exo
-2.373864376662454,-0.06529480259640835,exo
-2.5471476569571205,-0.09426626865253537,exo
-2.773787576902858,-0.04692336037833236,exo
-2.365980148135742,0.07396042453545795,exo
-2.4713072902984723,0.15210379822869408,exo
-2.408313525945788,0.1551498399715087,exo
-2.5667843864051214,0.14869899733011366,exo
-2.808604482471829,-0.10632369510265961,exo
-2.6256488589693414,-0.030457266297555657,exo
-2.514063448458444,0.004969937842647721,exo
-3.070028160473994,-0.28832442447892387,exo
-2.4228333524650765,-0.07287149237453325,exo
-2.1919032110828796,-0.051394093491575754,exo
-2.502164869577233,0.07763910084815957,exo
-2.6541698749293534,0.16851796573000166,exo
-2.3511082338725373,0.2471507255440373,exo
-2.3967331102508123,0.3422492856022397,exo
-2.2619218867831177,-0.14747767536123968,exo
-2.367851083888762,-0.0653706920397239,exo
-2.4365456641738663,0.2157322622782988,exo
-2.4235064257414023,0.13990969013893537,exo
-2.3853412631672835,0.09172645192495366,exo
-2.4076774657634776,0.07053360167432964,exo
-2.4610738814559743,-0.26902896644443836,exo
-2.5241309519425204,-0.13081924896446614,exo
-2.5726895080617225,0.1660652578254961,exo
-2.3621866627155788,0.3591033722706833,exo
-2.5524650197112106,0.042363459231069656,exo
-2.983476424314915,-0.25436986516393045,exo
-3.0094849183032792,0.30633411649180275,exo
-2.413121196673027,0.09442658493195517,exo
-2.2760086553629977,0.09985431048809647,exo
-2.961664788958065,-0.16465972060258297,exo
-2.7206186086999127,-0.21461096827101808,exo
-2.558502486146002,-0.08798743568877204,exo
-2.4033536929599086,0.113645180706145,exo
-2.8090744002231527,-0.3807510761874249,exo
-2.9102081375100726,-0.19914514288076385,exo
-2.2530747331495076,0.041043607602124985,exo
-2.303739020197508,0.07146199448188709,exo
-2.481568314019572,-0.11472983950040765,exo
-2.362427203933564,-0.02549563088740669,exo
-2.7410241139690297,0.1153669226996835,exo
-2.9115305722371088,0.06283524434669813,exo
-2.6343882054183525,-0.9869262317447531,exo
-2.5704205595157354,0.17167981727741985,exo
-2.9483884930040114,0.33546847120067974,exo
-2.6586950123435265,0.016871899224433825,exo
-2.9036361732829397,0.2863870200828984,exo
-2.3076124489158127,0.49634834924644894,exo
-2.4726146846662025,-0.705407556575862,exo
-2.559762185623745,0.5331745709837026,exo
-2.2933614109485823,0.21477361882694102,exo
-2.8942617714807284,0.1710379272071597,exo
-2.6834263321078633,0.24562581060625413,exo
-2.616265147233873,-0.6255774130777926,exo
-3.0165910944408707,-0.37680089642227094,exo
-2.5621276779355395,0.12079828501345033,exo
-2.364561863862105,0.4682664390263933,exo
-2.4338690280058803,0.6049390960763069,exo
-2.937451128984569,0.3144166658152535,exo
-2.8087109421628234,0.35592295433133786,exo
-2.4509001284656122,0.4518321444054055,exo
-2.25781963300627,0.23505789285234305,exo
-3.0189625233313517,-0.8943658793967784,exo
-3.14330875682508,-0.5050793156450684,exo
-2.807897286359837,0.21649698328335448,exo
-2.825551843645207,0.2814579111761503,exo
-2.7385662386610137,0.2346943509724665,exo
-2.5180561667884325,0.24201025371169413,exo
-2.6747626912577385,0.30511136758341034,exo
-3.110485114473284,-0.21195616065117748,exo
-3.2059317250034534,0.17591279464294649,exo
-3.1733061783986614,0.26350869268649557,exo
-3.2287782384313752,-0.9918906983498479,exo
-2.796668861237051,0.14892352182067545,exo
-2.8083561510581196,0.6006508994231283,exo
-2.6000008639069856,0.30642549494104854,exo
-2.680059190666571,0.17891860460766143,exo
-2.3632171260108175,0.10600629662363659,exo
-2.7632764967485257,0.010506663341544117,exo
-3.099907488278558,-0.3834846164490049,exo
-2.647593393147147,0.22217579083657626,exo
-2.590827752332307,0.6107717508889814,exo
-2.964819957246164,0.30159833649204437,exo
-2.791557471327564,0.36137125729293074,exo
-2.5996528400992474,-0.18578100073797751,exo
-2.6100148927226345,0.20172046560405973,exo
-2.8703093606058996,-0.242812616316274,exo
-2.7336351306944766,0.021069670015225753,exo
-2.6714600256763115,0.5867534257472685,exo
-2.76806715920344,0.11994998925315485,exo
-3.315570064862745,0.14785697009524304,exo
-2.5893369399164197,0.13493307497200488,exo
-2.3673055347343968,0.3066476940994977,exo
-2.8346625003927235,-0.10667212494109847,exo
-2.819690992333858,0.027710392529122368,exo
-2.5667074723991474,0.13953746899032646,exo
-2.5083280411321383,0.26066751039409974,exo
-2.7453294095163776,0.3546834808569257,exo
-2.9047377715397693,-0.46442912632166056,exo
-2.760156989057487,-0.11554230669241478,exo
-2.547986102408721,0.13862823816212483,exo
-2.326069157946679,0.1370776097798089,exo
-2.4547107703415776,0.49132066060068563,exo
-2.6146501980210646,0.4753800870557338,exo
-2.717199273095945,0.22815257272331846,exo
-2.646186052053451,0.34957318034272594,exo
-2.573684883791971,0.1978153138420377,exo
-3.1046429736719405,-1.0157856739123425,exo
-2.57536814929905,0.09888232507898939,exo
-2.328050602744899,0.2714826997223585,exo
-2.236483156089877,0.1084105974458422,exo
-2.707875704674071,-0.27569001919350133,exo
-2.71247174511391,0.17739644326110074,exo
-3.406414726930412,-0.5785374622569894,exo
-2.8675356171730653,0.16115292134787904,exo
-2.794776071309659,0.34301041179559294,exo
-2.615320485684273,0.13296834160206866,exo
-2.333477352000923,0.35102960599480204,exo
-2.3779456525489153,-0.19279766552968508,exo
-2.393805227634732,0.07512155636729995,exo
-2.515459380561622,-0.08436421557142695,exo
-3.312403631794198,-0.6716349524997373,exo
-2.6533846714990483,0.24861219339329527,exo
-3.098746672263054,0.3665482549516281,exo
-3.121048290490559,0.19638220659300248,exo
-2.9006436593920313,0.14673718963146792,exo
-3.3567466819429406,-0.08853622531152817,exo
-2.137816792950913,0.01428158111762925,exo
-2.710141320943214,-0.11137665032370164,exo
-3.2551937540623803,-0.3453854918239189,exo
-2.864059460960686,0.755991519523686,exo
-3.2844009430925003,0.1978488322855118,exo
-3.206650589612567,0.1282338342794788,exo
-2.9250749516325283,0.3547711604257457,exo
-3.1455376900584118,0.2399138133711251,exo
-2.7970507419725847,0.15835180810566477,exo
-2.262229116834649,0.11213081962983158,exo
-2.694603057827131,0.31643292931620304,exo
-2.8503508041433645,0.5939674984728025,exo
-2.8579491273650826,0.15978581155956895,exo
-2.832606605485176,0.4430470691421102,exo
-2.951637711266781,0.05941104301078127,exo
-2.8287556132279152,0.6802094199086003,exo
-2.297449540768581,0.21313815394945906,exo
-2.230382196442089,-0.6704982199471258,exo
-2.4125390522818866,-0.181742991688044,exo
-2.771724261424565,0.09926120720170195,exo
-2.9476074790613014,0.024173907686065095,exo
-2.8067495944990886,0.05227248889451566,exo
-2.7417847602349994,0.2822088522404963,exo
-2.5095303211663715,0.3096941102760408,exo
-2.638098360791033,-0.7685970109142032,exo
-2.70625053352881,0.2681450483251,exo
-3.4730376885630796,-0.163693324159498,exo
-2.8986081215733717,0.2901674321936582,exo
-2.8264744958074512,0.18203483983914537,exo
-2.857582177778811,0.1571576806683976,exo
-2.6886366813927363,0.18099833160664347,exo
-2.349128104454504,0.17658506137170282,exo
-2.403278168423007,0.6545092918813187,exo
-2.6672406822690395,0.35033426573736737,exo
-2.430157876782236,-0.37488385648192524,exo
-2.980371958622995,0.2145812885708952,exo
-2.8252264138741285,0.3093458698742252,exo
-2.9833301986676797,0.2224427892618346,exo
-2.812893419361718,0.24382534037130274,exo
-2.898514633669618,0.018555916084147223,exo
-2.813403158106992,-0.19545139314887378,exo
-2.4710408298311393,0.1537121209093596,exo
-2.4053973086511884,0.4851491927949804,exo
-2.450174439489122,0.40725427724910596,exo
-3.3108604113671283,-1.0250955635372918,exo
-2.7862984477359154,0.03533114653562399,exo
-2.7707744079994767,0.18431318111180575,exo
-2.9547746172133387,0.19998955462850834,exo
-2.761170170072624,0.13839725286241733,exo
-2.945006031023354,-0.10641281871698836,exo
-2.484166931774026,0.3170732479914116,exo
-2.6437497988969887,0.17116720044886477,exo
-2.524152735905289,-0.1138946990822202,exo
-2.58659360571264,0.05130811653359625,exo
-2.828097019283694,-0.03158558067971138,exo
-2.4110235924003605,0.348040251400651,exo
-2.7298098746516284,0.8387097881452511,exo
-2.705289121752924,0.07866798350506274,exo
-2.253673303353706,0.16527216921290766,exo
-2.842365808898119,-0.6322578674156454,exo
-2.3977719103166235,0.053566306602359066,exo
-2.808782620271731,-0.36784428891412807,exo
-2.6820318301428117,0.085175766545325,exo
-3.1632168594714662,-0.008060928645332241,exo
-2.775018734182359,0.349200625176926,exo
-2.236742082675927,0.4922782445734083,exo
-2.69728145273817,0.35477921182858907,exo
-2.8438830302913765,-0.0012985800282906696,exo
-2.3125568593745682,-0.0037861293424171403,exo
-2.3262587349228587,0.1616442651170469,exo
-2.576865241649904,0.09092514472706462,exo
-2.2872770372079247,-0.7638856484781493,exo
-2.8325433349975593,-0.14288397633538005,exo
-2.5058463240717734,0.17432290821960103,exo
-2.4188183066875153,0.21174768399429136,exo
-2.797153987249302,0.07532362068564875,exo
-2.4180301647120124,0.5508446032006393,exo
-2.5552611641285394,0.5538831857827217,exo
-2.503593831778599,-0.0067315415795024605,exo
-2.4760884383268618,-0.3027615627818873,exo
-2.359825168900486,-0.14892613243494937,exo
-2.4038697839249097,0.02407562857844698,exo
-2.3688001286580764,0.20678086511687074,exo
-2.4701293966199693,0.12626534334186928,exo
-2.4936992608198985,0.07073909467017099,exo
-2.6463174245329335,-0.3765070429130433,exo
-3.3099653560085254,-0.9546766422591865,exo
-2.725361752871818,-1.08044039009786,exo
-3.1262120539816514,-1.7534547443708632,exo
-3.8532537927873767,-1.2881562452861812,exo
-3.412979906826857,-0.8334328018734796,exo
-2.9714997393683045,-1.1789903596077644,exo
-3.7589624894394076,-2.088142338483877,exo
-3.0625397055801287,-1.3646804706870153,exo
-2.892941324136153,-0.3147328119671773,exo
-2.3524023173673827,-0.8056160163306857,exo
-3.503999131785283,-1.1423036737912753,exo
-2.7829679456988705,-1.1705920851935248,exo
-3.4061581650673083,-1.0867304131662183,exo
-3.2386209418562157,-0.9535059215892312,exo
-2.826829443183611,-1.4420804257445665,exo
-3.510788098551335,-2.143634112644052,exo
-2.7796044883053512,-0.5697407075526714,exo
-3.084982962527716,-0.4011564299471274,exo
-3.2261264479879626,-1.801331281033507,exo
-3.2529929346164996,-0.9817346607242102,exo
-3.321579961953169,-1.733254119115708,exo
-3.384176336159238,-1.078204186085201,exo
-2.9349711267082643,-0.9699590219606081,exo
-3.6677605271634883,-1.4223498551067422,exo
-3.418027898863368,-1.7903808465305466,exo
-2.3551463849472314,-0.8152894128927265,exo
-2.9217849768929187,-1.0416345626204462,exo
-3.3247944990032297,-1.1756100597533012,exo
-2.865895401449927,-1.09563140980852,exo
-3.178153602328808,-1.4166742943620365,exo
-3.245655833540695,-1.0875690829078353,exo
-2.6244534129579162,-0.9088433968812349,exo
-3.5224499890535124,-1.8085820065825482,exo
-2.877235568918063,-0.8924620634507249,exo
-3.3141316744628297,-1.5790407151304158,exo
-3.0636591781151505,-1.6855470724534773,exo
-3.0429055231521343,-0.7263413246679283,exo
-2.944795161125158,-1.1476629195617507,exo
-2.6651235292728517,-0.36026223176080474,exo
-2.996331895739396,-0.3147427955594828,exo
-3.1102762573330622,-0.6538307717753589,exo
-2.9889832792969178,-0.604458530323494,exo
-2.9722088047621873,-1.1478847104104484,exo
-3.6689606697056902,-1.690987271626536,exo
-3.52036235124319,-1.3415117238697511,exo
-2.9205464595217796,-1.051022233164173,exo
-3.3330189699134807,-2.025961689696276,exo
-2.6935905307907544,-0.9496806096762405,exo
-2.980199898895967,-1.3445216620006633,exo
-3.3293449970643927,-0.4762719356550051,exo
-3.3615428229196196,-0.7650771546333116,exo
-2.749885932263145,-1.211428566644795,exo
-2.6217252146923853,-0.8858792049180304,exo
-3.236704931439149,-1.0501686703931252,exo
-3.3160089038246277,-1.3862493675527048,exo
-2.549471676986131,-0.5059791298894678,exo
-3.201598641294401,-1.9980269331347134,exo
-3.16268176378855,0.023341083604500778,exo
-2.888859877544695,-1.0491530152192519,exo
-2.8053870031309236,-0.9611575390377166,exo
-2.8985857582454484,-0.4801303083017237,exo
-2.95653571566663,-0.7911854498783879,exo
-2.956205570238697,0.0037079738251686433,exo
-3.1603499730204034,0.24376139477773262,exo
-3.049106386126138,-0.7658199761933017,exo
-3.73942638387463,-1.8455924105124242,exo
-2.8839530813834364,-1.1818656008330728,exo
-3.3828355868471798,-1.6090118617783473,exo
-2.8977801552907425,-0.6367200120593483,exo
-2.8013322789581516,-0.6407238988474695,exo
-2.8553967533725153,-0.6861978126438479,exo
-2.955721439665321,-0.04922306913239504,exo
-2.817045479445188,-0.39598899942286336,exo
-2.757847955906561,-1.0604459625060456,exo
-3.0122185232581775,-1.00553680685035,exo
-3.0883708392619877,-0.8449291023089993,exo
-3.0846973903854775,-0.6903439255982613,exo
-2.549732148562672,-1.1344875561005676,exo
-3.0605621027251786,-0.4477373507006954,exo
-3.03843936893231,-1.137485051329681,exo
-3.0123453990797553,-0.789520238195067,exo
-2.720930537930273,-0.7778245095706116,exo
-4.2959344878303165,-1.9036534533738836,exo
-2.610975009063947,-0.8224551475713349,exo
-2.8533764342717065,-0.8868204441578255,exo
-2.9923792607841553,-0.9513256641744025,exo
-3.0015388875994997,-0.8890665236608893,exo
-3.1407796337065585,-0.9497503274793221,exo
-2.9547638527165336,-1.339137426393474,exo
-4.353633173802396,-3.19027365632198,exo
-3.6278345340028677,-1.537257789750511,exo
-3.39790092763663,-1.272365490253646,exo
-2.4790059060251397,-0.944804953672523,exo
-3.2388656517712264,-0.07415537897712021,exo
-2.893337858593592,-0.8111080095544286,exo
-2.828589537814164,-0.7440649235722625,exo
-3.6512531824768377,-2.081086137581087,exo
-3.6744199271122615,-1.1652902575188173,exo
-3.149509989886994,-0.48251698563709056,exo
-3.2546509803115673,-0.576459230680823,exo
-2.908673441975474,-0.37967216116065416,exo
-3.5174653968322462,-0.4594388725705978,exo
-2.8844252585944252,-0.30896098951846257,exo
-3.0260347487166306,-0.37400495473609213,exo
-3.0632883737687866,-0.07367182248582203,exo
-2.8329739344812395,-0.6881498501300602,exo
-3.2093828348431472,-0.7490238813709204,exo
-3.6796025239362304,-1.3735705504806732,exo
-3.6778021425273653,-1.4985501615880914,exo
-3.4100197621269985,-0.778101336856222,exo
-3.440648478253772,-1.0027684959041478,exo
-3.1781467759213635,-0.06502698883100451,exo
-3.793797183845764,-1.0849157567186751,exo
-3.1904905796173906,0.19094187233173734,exo
-3.1006095906642446,0.3525241456771652,exo
-2.9358679349210006,0.3119203743332075,exo
-3.0732487986015347,-0.4625331768511581,exo
-2.9282366545572023,-1.2760031068921438,exo
-3.3494198246918456,0.10022014860819116,exo
-3.0758578569167696,-0.3755470599025816,exo
-3.3358121385099917,-0.26269536822630046,exo
-3.1604926215224047,-0.6898210842332234,exo
-3.307976852524737,-0.4811587448407594,exo
-3.2510110864289268,-0.08636200566401486,exo
-2.860580284423695,0.25978959210802116,exo
-3.194198043173205,-2.7318010400618173,exo
-3.811575678589833,-0.6892397000255029,exo
-2.140129407925409,-0.6730255462116421,exo
-2.9799674639394085,-0.8042221333084557,exo
-3.1663172782337257,-0.4040865744364722,exo
-2.7723733233600334,-0.03751924822093308,exo
-3.3653898259611523,-0.06792070931394946,exo
-3.35507560915144,0.02756954264729033,exo
-3.6037297555053276,-1.4557640248197374,exo
-2.596942514661245,-0.8569797056048445,exo
-3.102136620953633,-1.6914949796541807,exo
-2.878675499379518,-0.9424692394170506,exo
-2.9420271318307045,-0.37055014075640297,exo
-2.834873153564001,-0.31328863484088837,exo
-3.8729203295251122,-0.8201831836963538,exo
-3.0425670295048275,-0.14819664094289814,exo
-3.5151922269747335,-1.737467399964454,exo
-2.57024273459661,-0.9824096272222657,exo
-3.5854082593578704,-2.337069756428367,exo
-3.783630116113278,-1.8079568415358627,exo
-3.504525418403003,-0.52680251380992,exo
-2.5588106055555073,-0.5613606354495971,exo
-2.67864795755742,-0.7496016626630084,exo
-2.7138492538543115,-0.7066702864836383,exo
-2.951841310039324,-0.9184313592229472,exo
-3.258300518954855,-0.573964123058912,exo
-3.091776455680816,-0.3183079485125924,exo
-3.134118980305122,-0.6636662028878771,exo
-3.2100398169985747,-2.0521223988377373,exo
-3.049430390993368,-1.248409892588526,exo
-3.785950029330193,-1.9370165367265504,exo
-3.3928423679909447,-0.6790766488041237,exo
-3.717638391792862,-1.0599126567355979,exo
-3.297124137832926,-1.1159304499030225,exo
-4.336003521003731,-4.035355485167101,exo
-3.5665275659826547,-2.7287176796835646,exo
-4.079538389721904,-3.3792218735560335,exo
-3.353532664384662,-0.16291914461328738,exo
-3.002571615356157,-0.7909775694636171,exo
-3.56092508337379,-0.8010933996011079,exo
-2.899258635064892,-0.7823558777682961,exo
-3.06717746482552,-0.48063284132696765,exo
-3.5451154233572777,-1.6249971170244963,exo
-3.043929775088332,-1.1374445349591111,exo
-3.1682068929247436,-1.1732051821508838,exo
-3.511503296529058,-1.823252518767817,exo
-2.8943355635165386,-0.8828215321450342,exo
-3.2474700969578043,-1.3764702584818997,exo
-2.915622096531263,0.11374263353141909,exo
-2.575797942651642,-0.17823410608010645,exo
-2.6824702838000642,-0.6519209319285313,exo
-3.1257678273344376,-0.5839586800387155,exo
-2.575405152687,-0.7117243399047087,exo
-2.8578842498426464,-0.46114165817825353,exo
-3.0583358335230453,-0.633554805134407,exo
-3.563992961784307,-0.6696173510822829,exo
-3.969978904055989,-1.2064622511154204,exo
-3.4818975448179295,-1.4776433312459627,exo
-2.9075981673843,0.008435333365138048,exo
-2.9829714983109747,-0.3910824088970439,exo
-2.9103699756865384,-0.726938539372149,exo
-3.4384025814716974,-0.7093278107465871,exo
-3.489285746853479,-1.1968030024972076,exo
-2.746460208483323,-1.0130898209337456,exo
-3.4858114955414767,-0.9204477129119201,exo
-3.5449955417840844,-0.5017847095576605,exo
-3.4861592766781975,-0.09131304856014442,exo
-3.515262092812145,-0.32586017795321337,exo
-3.2319542660180414,0.072811169812517,exo
-3.3370553275253996,-0.017150395625705455,exo
-3.31857293576046,-0.30443815197807544,exo
-3.2150975879588275,-0.4058653443896745,exo
-2.9484362349000284,-0.9809870761541025,exo
-2.537605086100513,-0.49441215201731026,exo
-3.3388047545946447,-0.8163130470535864,exo
-3.030437913732316,-0.25646461569268275,exo
-3.2490675557857136,0.2841723103588008,exo
-3.137253307953018,-0.4230310791459282,exo
-3.0943077113340505,-0.2094029193616247,exo
-3.037544415868101,-1.7137996736507295,exo
-3.0281597128948508,0.19139682968905392,exo
-2.618278135624248,0.34192340114722786,exo
-2.8352274416447965,0.017298869636853238,exo
-3.2321412193467722,-0.3742923678564932,exo
-2.8314379102560596,-1.29155550794689,exo
-2.4248451609656088,-0.8763564781585291,exo
-2.826418977757434,-1.081814585528474,exo
-2.688208540678769,-0.12312413582437091,exo
-3.026084234455487,-0.0519014319768649,exo
-3.0979155060733747,-0.5065970607698965,exo
-3.223108582060321,-0.5486132707731294,exo
-2.5666852824005626,-0.9272847536488508,exo
-3.3931880249084747,-1.6701864377799418,exo
-2.7200957591253143,-0.37815006564373993,exo
-3.0109654923339595,-0.18609773368271273,exo
-3.4289813329132524,-0.035391064175178524,exo
-2.938746892634384,-0.14698011154432328,exo
-2.936369182347383,-0.012077833998323507,exo
-2.948092517815135,-0.11396680100526173,exo
-2.9221279858603957,-0.7721710712146923,exo
-3.6007784354201107,-0.3013183803941714,exo
-3.3856766858508185,-0.1860647661600693,exo
-3.2303402320251524,-0.8085361985815385,exo
-2.9923527842846127,-1.028782342533753,exo
-2.8096723996900654,-0.06028438410832768,exo
-2.8926656937982345,-0.14450905008015555,exo
-2.8632477411003223,-1.2869457952755594,exo
-2.702445767195346,-0.5633453812646203,exo
-2.8284716686314004,-1.0597707812706625,exo
-2.872563667396626,-0.176683850751369,exo
-3.3295307847491187,-0.9191927787076659,exo
-3.5102511409402846,-0.6957618593553544,exo
-3.1693737173483894,-0.7955113870954005,exo
-2.7561775896393614,-0.6051875503684795,exo
-3.390620763191758,-0.9181275088081384,exo
-2.7083581568758692,-0.19064488049848993,exo
-3.602783256250003,-0.5444397433878795,exo
-2.6198636098195514,-0.7212504417682103,exo
-3.181200533668813,-0.22538503427668335,exo
-2.6286857342932857,-0.9548459746866225,exo
-3.0705335189901035,-0.6793415537140342,exo
-3.432480931034773,-0.5864779983425409,exo
-3.0947203629294613,-0.311469431381011,exo
-3.449982661068627,-0.14292097194209766,exo
-3.5816982889118436,-1.0683399143286454,exo
-3.4215422045982984,-0.8626068195401819,exo
-2.4317623797545997,-1.038227410056791,exo
-2.7890694803603395,-0.3645243636903522,exo
-2.8878967435407628,-0.8077593431520403,exo
-2.7114543774053175,-0.5663561649281857,exo
-2.716118207471979,-0.4189603700833702,exo
-2.681230707644447,-1.4261553813180823,exo
-3.1291694477475485,-0.8409097845569569,exo
-3.4037681532508266,-0.8014308325623695,exo
-2.964244219635152,-0.5071267653953178,exo
-3.002084459365548,-0.1438802696213997,exo
-2.7716267662653515,-0.6194773542859694,exo
-3.1254396089223904,-0.5103237872164046,exo
2.7970735850051494,-0.010475064065815814,exo
2.7574828557350677,-0.04974968851534833,exo
2.7580772865758085,0.022311767315244133,exo
2.7446892000147405,0.007096576481778481,exo
2.820138859479014,-0.004915273343788308,exo
2.8226793940552732,-0.021950415400177482,exo
2.7851323156463303,-0.02455703467250548,exo
2.6663964418193813,0.041898523781427666,exo
2.5897956395878112,-0.18424906500661326,exo
2.6519768022985954,0.037293159723730464,exo
2.6574571406138054,0.05015199539272689,exo
2.744070143998561,0.0008644515736048184,exo
2.6923174266123415,0.009561581680718962,exo
2.7258197160033104,-0.043056357856800107,exo
2.7717851495158734,0.038580808873693584,exo
2.692942630436469,-0.007217461364309897,exo
2.6707962316757614,-0.11433115709677735,exo
2.7712720356367484,-0.06368392904826167,exo
2.607639994734559,-0.07001622429767186,exo
2.888318165159971,0.09174959883303732,exo
2.6375976754726165,0.04009825475088821,exo
2.7299143007007833,-0.039403859168614296,exo
2.7223199174401396,-0.033838289599985576,exo
2.9146229499133685,-0.02658158920105722,exo
2.7475262105063174,-0.10679724171191968,exo
2.684500840946122,-0.05971042168324499,exo
2.968705849297118,0.06853259286876401,exo
3.056590654963936,-0.07575259542139137,exo
2.9581315535694586,-0.10690632051889884,exo
2.9406605158207477,0.058181000955267646,exo
2.8351362897344354,0.11650314638071463,exo
2.804839729178229,-0.13177302962313428,exo
2.8005331508942515,0.039026301478456864,exo
2.8620746963852013,0.03306694984854985,exo
2.8622342330453954,0.06623838549597348,exo
2.9068589102332316,0.1018547559421448,exo
2.9149686397456898,-0.014399985805545062,exo
2.7325734901390373,-0.040710319297210654,exo
3.173329308205243,0.06825223622807661,exo
3.0925135635667957,-0.13019218906395955,exo
3.078724061465547,0.05192461543301354,exo
2.9199934249250643,-0.12370306766815699,exo
2.962264201071831,0.12412956929596362,exo
2.7445389310432526,0.04406662310537857,exo
2.706031216181847,-0.030574787908707917,exo
2.9990869818375416,0.04767297960982042,exo
2.79882018385066,0.027774109013746405,exo
2.8405971707128765,-0.07345428381167385,exo
2.7159620298846976,-0.06533483537953273,exo
2.73547859167427,-0.06020692691322482,exo
2.7207904048267513,-0.0376366288520648,exo
2.7877866981276798,0.09361405246521537,exo
3.0188974937287476,0.10305641354838001,exo
3.1713472522649298,0.06167292100904137,exo
2.968634133384868,0.16807402470544955,exo
2.8649181293588586,0.06146418939547528,exo
2.5884634445828967,0.2219394381557314,exo
2.869694250306391,-0.02614032988420433,exo
2.6042617180815664,0.012993138865909115,exo
2.792507319640001,0.015288640221237729,exo
2.762601615448172,0.11880525862899836,exo
2.7345223391023064,-0.049065083894550006,exo
2.655257775081774,0.040377732288540615,exo
3.2269593344027117,-0.00300194009729026,exo
2.7777566620043603,0.036891478738590555,exo
2.999382632316361,0.12751609493500377,exo
2.9008284044124757,-0.010733868906462345,exo
2.705655761170674,0.08121774066859218,exo
2.6017210635483563,0.007053121115859117,exo
2.615578040751612,0.08882798803698909,exo
2.7529196878267106,0.028682271840545257,exo
2.809672917502507,0.10049403975045641,exo
2.6899726220583133,-0.055946661557288016,exo
2.904645751190411,0.026810259004307866,exo
2.6913190644615166,0.027860679394725984,exo
2.7466299968192582,0.0732979965252826,exo
2.699601250769471,-0.02680811688363866,exo
3.0414671129440762,-0.08605713587566942,exo
2.9594500130222166,0.09302676262298243,exo
2.7252980006680874,0.06673411135937415,exo
2.858545856371824,-0.14855553239082545,exo
2.522886594387319,-0.13426696284014628,exo
2.884473152391898,-0.02377304242484551,exo
2.6441423472498045,-0.17972815428793174,exo
2.7822893078160176,-0.07287189665454617,exo
2.8251464360178806,-0.015114071623072822,exo
2.7767041996497026,0.07394056435275956,exo
2.839183654977419,-0.008629943710999765,exo
2.9283662264425,0.07988147311772,exo
2.6704466446617325,0.009964757871290449,exo
2.655979466868782,-0.1323000817958061,exo
2.7121822831149047,0.02451925516584594,exo
2.722491713995843,-0.005848856589475826,exo
2.804426461634378,0.07297147429602006,exo
2.7010460831261836,0.037954249085105,exo
2.732539951134266,0.06432809326607943,exo
2.735758077908125,0.015382752600084227,exo
2.836254362090001,0.05928311020575667,exo
2.8260691069585793,0.04115064053050996,exo
2.792190492155291,-0.03557087563055127,exo
2.8193247120192817,-0.002831842455804904,exo
2.706039199427922,0.006249893022380362,exo
2.7732659312323475,-0.01752669396654702,exo
2.68955871269921,0.08886399069631394,exo
2.713117745835651,0.037921091170272925,exo
